src_iata,dst_iata,src_city,dst_city,distance_km,seats,load_factor,pax_onboard,avg_fare_inr,ancillary_inr,revenue_per_flight,fuel_liters_per_flight,fuel_cost_inr,fixed_cost_inr,total_cost_inr,margin_per_flight,margin_per_pax,fuel_cost_inr_shock,total_cost_inr_shock,margin_post_shock,margin_with_udan
HBX,BLR,Hubli,Bangalore,371.0,78,0.72,56,3000.0,400.0,190400.0,868.14,35900.17972161536,250000.0,285900.17972161534,-95500.17972161534,-1705.3603521717025,44875.22465201919,294875.2246520192,-104475.22465201921,-103641.89131868588
HBX,BOM,Hubli,Mumbai,476.6,78,0.72,56,3000.0,400.0,190400.0,1115.24,46118.50212262344,250000.0,296118.50212262344,-105718.50212262344,-1887.8303950468471,57648.12765327929,307648.1276532793,-117248.12765327928,-116414.79431994596
IXC,SXR,Chandigarh,Srinagar,414.2,78,0.72,56,3000.0,400.0,190400.0,969.23,40080.55289651583,250000.0,290080.5528965158,-99680.55289651582,-1780.0098731520682,50100.691120644784,300100.6911206448,-109700.6911206448,-108867.35778731147
IXG,BLR,Belgaum,Bangalore,445.0,78,0.72,56,3000.0,400.0,190400.0,1041.3,43060.862469323,250000.0,293060.862469323,-102660.86246932298,-1833.229686952196,53826.078086653746,303826.0780866537,-113426.07808665372,-112592.7447533204
JLR,BOM,Jabalpur,Mumbai,872.6,78,0.72,56,3000.0,400.0,190400.0,2041.88,84437.83142116705,250000.0,334437.83142116707,-144037.83142116707,-2572.1041325208403,105547.28927645882,355547.2892764588,-165147.2892764588,-164313.95594312545
MAA,CCJ,Madras,Calicut,502.4,78,0.72,56,3000.0,400.0,190400.0,1175.62,48615.395309887164,250000.0,298615.3953098872,-108215.39530988719,-1932.4177733908425,60769.24413735895,310769.24413735897,-120369.24413735897,-119535.91080402564
MYQ,BLR,Mysore,Bangalore,156.7,78,0.72,56,3000.0,400.0,190400.0,366.68,15163.312254154767,250000.0,265163.31225415476,-74763.31225415476,-1335.0591473956208,18954.14031769346,268954.14031769347,-78554.14031769347,-77720.80698436014
PNQ,COK,Pune,Kochi,974.7,78,0.72,56,3000.0,400.0,190400.0,2280.8,94317.8864112474,250000.0,344317.8864112474,-153917.88641124743,-2748.5336859151325,117897.35801405924,367897.35801405925,-177497.35801405925,-176664.0246807259
STV,BOM,Surat,Mumbai,225.6,78,0.72,56,3000.0,400.0,190400.0,527.9,21830.24037026372,250000.0,271830.2403702637,-81430.2403702637,-1454.1114351832803,27287.800462829648,277287.80046282965,-86887.80046282965,-86054.46712949632
SXR,ATQ,Srinagar,Amritsar,253.3,78,0.72,56,3000.0,400.0,190400.0,592.72,24510.740807468675,250000.0,274510.74080746865,-84110.74080746865,-1501.977514419083,30638.426009335843,280638.42600933585,-90238.42600933585,-89405.09267600252
SXR,IXC,Srinagar,Chandigarh,414.2,78,0.72,56,3000.0,400.0,190400.0,969.23,40080.55289651583,250000.0,290080.5528965158,-99680.55289651582,-1780.0098731520682,50100.691120644784,300100.6911206448,-109700.6911206448,-108867.35778731147
VGA,BLR,Vijayawada,Bangalore,497.6,78,0.72,56,3000.0,400.0,190400.0,1164.38,48150.587767243174,250000.0,298150.58776724315,-107750.58776724315,-1924.1176387007706,60188.23470905397,310188.234709054,-119788.234709054,-118954.90137572067
